cgpa,branch,apps,backlogs,python,java,sql,comm_score,placed
7.92097317667281,3,3,1,1,0,0,5.441110986257965,1
8.169138934719713,2,1,0,0,0,0,1.3703411688383222,1
8.586414859660533,2,3,0,1,1,0,2.4234605023473765,1
5.095161267963692,3,0,0,1,0,0,9.281366758047874,1
5.525427975862215,4,1,0,0,0,1,3.6730135414938045,0
6.797417259136063,2,2,0,1,0,0,1.7124369238086725,1
5.774299987607908,4,3,0,1,0,1,7.129111145464962,1
5.376600212722771,3,2,0,0,0,1,9.66818391884604,1
8.20482197998666,4,2,1,1,1,0,4.457924792863853,0
9.076682387455495,3,0,0,1,0,0,9.892594444222784,1
8.763133287171412,3,3,1,0,0,1,5.244967503438076,0
9.085198893045895,1,2,1,0,0,0,2.73999541390644,0
8.329282720289386,2,3,0,1,0,1,5.188877493884853,1
8.676726609071011,2,2,0,0,1,0,2.902923670328946,1
6.358893871041507,3,3,1,0,1,0,2.887162231817267,0
9.965040181420822,4,0,0,1,1,0,7.448341015837554,1
5.915828272469436,1,2,0,0,1,0,9.938670401394026,1
6.072469371946912,4,0,0,1,1,0,4.234977607036007,0
6.444609159079234,2,2,1,0,0,0,6.615460209150506,0
9.876662150532894,4,3,0,1,1,0,2.446352939362973,1
9.94144294676953,1,2,0,1,0,1,3.564358461711025,1
8.974468748532487,4,3,1,1,1,1,4.563972345510031,1
8.145287992798169,2,1,1,0,0,0,8.334587837116832,0
7.600312875923067,3,2,0,0,0,1,6.750205778616584,1
9.853104228434228,2,1,0,0,1,0,1.4243787195045918,0
8.478114014291238,1,1,0,0,0,0,2.6614376239840842,0
9.723650641630151,3,2,0,1,0,1,2.970826363717171,1
6.582753997388119,1,2,0,1,1,1,3.4706751697204608,1
6.668873961347828,2,0,0,1,0,1,1.9882009281391706,1
9.273622970592179,4,1,0,0,0,1,2.520980066189717,1
5.749274602926472,2,3,0,0,0,1,8.26799364554124,1
9.72963930648038,4,2,0,0,0,1,2.636416785549989,1
7.537371773317037,3,1,0,1,1,0,1.526548270047445,1
9.632069392918488,4,1,1,1,0,1,6.5949909432671525,1
6.683963943629065,4,3,0,1,1,0,9.218632285386793,1
8.579794520696986,3,2,0,1,1,0,7.905027317895544,1
7.414375609863448,1,2,0,0,1,0,3.25930040835595,0
8.134018151227366,3,1,1,1,0,0,9.253038120853285,0
7.521862465695762,1,2,0,1,0,1,6.8839430591221324,1
9.835578086856806,3,1,1,1,0,1,7.412121176978911,1
8.460526989069585,4,3,0,1,1,0,9.601366384840148,1
6.256594843131577,2,0,1,1,0,1,2.6294156611255426,0
9.548384609525423,4,0,0,1,1,1,5.089937247936944,0
6.470148690775522,1,3,0,1,0,0,2.651220285530675,0
6.858025496504281,2,2,0,1,0,1,3.5362054952038684,1
5.510618490101066,4,3,0,1,1,1,3.0942924077448746,1
9.499832598980955,4,1,1,1,0,1,6.628535516820415,1
6.430560116139315,2,0,0,1,0,1,6.100551833059846,0
6.294588089656912,4,1,0,1,0,1,2.2276861575681157,0
9.601312989974769,1,2,0,0,0,1,1.5543991648281024,1
9.027634312025167,3,0,0,1,1,0,2.096921663022148,1
5.7053946075968724,1,3,0,0,0,1,2.4640284970008586,0
8.846622519518403,4,0,0,1,1,0,2.102191220539472,1
9.565165490268953,2,3,0,0,0,1,1.225344947396442,1
5.39255609105372,2,3,1,0,0,1,4.520850280702343,0
9.126074974522865,2,1,0,1,0,1,2.1151874312106016,1
7.737100259365279,4,0,0,0,1,0,2.0039604180494623,0
8.345987246894003,2,3,0,1,0,1,8.312366281075251,1
7.464271694524685,1,1,0,0,1,0,2.417237757818908,1
8.489015424526393,1,1,1,1,1,1,5.108288421550153,1
5.170489308333766,4,2,0,1,0,0,4.046847229302058,0
8.813533616116418,1,2,1,1,1,1,7.350737560657557,1
5.166718489294792,1,3,0,1,0,1,3.1600845609471793,0
7.276499238736717,2,0,0,1,1,1,5.8576566030957355,0
5.7548249656514745,3,2,0,0,1,1,8.030884543495539,1
9.117871386756537,1,3,0,1,0,1,2.7751247257641447,1
6.568304545878343,4,0,0,1,1,0,6.52074729125089,0
7.270467723021662,2,2,0,0,1,1,5.072373275557212,1
7.143753706491558,1,2,0,1,0,0,8.263531865239333,1
8.862509828423534,4,3,0,1,0,1,2.2708538312773374,1
7.405721798979878,4,3,0,1,0,0,1.4313559487962317,1
8.94479167505173,2,0,0,0,0,1,3.787505402738253,1
5.367541384013376,4,2,0,0,1,1,8.427269452375178,1
5.957969839514975,3,3,0,1,0,1,4.871553021131227,1
7.757671248231803,3,1,0,1,0,1,2.673279095088607,1
9.735441623763474,1,2,0,1,0,1,8.38804702595187,1
5.3737892336089015,3,3,0,0,0,0,5.955161869862862,1
5.2154210807843215,2,1,0,0,1,0,1.1283108846004202,0
5.782753374639278,2,0,0,1,1,0,1.3000639311596451,1
8.205765644300783,1,0,0,1,1,1,2.3862029229024166,1
6.994964583351235,3,2,0,1,1,0,4.442708067785123,1
9.127761897088432,4,2,0,1,0,0,2.0688082569408546,1
5.359665757406829,4,2,0,0,0,1,7.053878515407363,1
5.982070434073505,3,2,0,0,1,1,4.75777627523232,1
6.5001320273244785,2,1,0,1,0,1,7.633032400744576,0
8.133650433443925,2,2,0,0,0,0,2.311402403731388,1
8.425863451507736,2,0,0,1,0,1,8.013148327929336,1
5.621016469818869,2,2,0,0,0,0,2.2614885864404446,1
9.719023544958699,3,3,0,1,0,0,8.450254324051068,1
6.705220675951046,1,2,0,1,0,0,2.4848069128397867,0
8.565843815001415,3,1,0,0,0,1,4.864880815955689,1
7.6210385947384935,3,2,0,1,0,1,5.268422160845532,1
6.113790567735533,2,2,0,0,0,0,1.1276731673890101,1
9.231141615577055,2,1,0,1,1,1,7.73794529290923,1
9.09119014095965,2,1,0,1,0,1,6.7538830243288075,1
6.980359269583451,1,3,0,1,0,0,3.3435654457973976,1
7.943037928469277,1,1,0,1,0,0,2.9163174852271934,1
6.2891284796796985,2,0,0,0,0,1,2.335238344825103,0
8.449258143731507,2,1,0,0,1,1,6.662756799759097,1
6.545134063102157,3,0,0,1,0,0,6.049044507067951,0
9.220393671911175,3,0,0,1,0,1,3.4175120622271473,1
6.086925521386371,3,1,0,0,1,1,5.1901010461708985,0
5.074017114092321,2,3,1,1,0,1,3.618089195928639,0
6.342540209839592,3,3,0,0,0,0,2.7145897308041382,1
5.955262432297434,4,2,0,1,1,1,8.010281186912163,1
7.541432198624621,1,2,0,1,1,1,1.4953911809436269,1
6.018516458282882,3,0,1,0,1,0,5.864428596696431,0
8.815949353597475,1,2,0,0,0,1,8.856259763682965,1
6.20685319002002,3,3,0,1,0,0,1.4336378951403015,1
8.534840899563278,1,3,0,1,1,1,9.515896855087385,1
7.89235461506862,2,1,1,1,0,0,3.3796270896914606,0
9.93124928235942,4,3,0,1,0,0,9.505407120651615,1
9.999504885046157,1,1,0,0,0,1,2.5963374751098955,1
9.34763041658665,3,3,0,0,0,1,4.802729306407138,1
8.799916846493755,2,2,1,0,1,0,2.8565416457612436,0
6.932282070002868,4,3,0,1,0,1,3.9391930823683743,1
8.766383635656517,2,2,0,0,0,0,3.5975100565222964,1
9.783377685397454,2,0,0,1,0,0,3.619744876428976,1
5.116887876977221,1,3,0,1,1,1,5.691141573166616,1
7.689573500988693,4,2,0,0,1,1,7.760731303545095,1
6.0899915219421725,2,0,0,0,1,0,2.3316835938465243,0
7.789381579344252,3,2,0,1,0,0,4.801567111301793,1
7.332235448794456,2,3,0,1,1,1,7.864473623404812,1
7.878842907761422,3,3,0,1,1,1,1.0066369908950374,1
7.754811107093621,2,2,0,1,0,0,2.586313096344836,1
9.80053519584281,4,2,0,1,0,0,3.283511121582281,1
7.7609305446736805,4,2,0,0,1,1,6.270355525732398,1
9.231160440624336,4,1,0,0,1,0,6.4737874284461325,1
6.599101434004233,1,2,0,0,0,0,7.644297397088316,1
7.190503443955245,2,0,0,1,0,0,8.29582631297515,0
7.3520673802240495,4,3,1,1,0,1,5.307400708100107,0
6.393640216676898,3,1,0,1,0,1,6.303405205213648,0
6.898951307389776,3,3,0,1,0,0,4.967164008698215,1
7.992565397333876,2,0,0,1,0,1,3.196041567772232,1
7.900938816522662,4,3,0,0,0,0,1.511270088778185,1
8.182176722867403,1,1,0,0,0,1,7.596481969149243,1
6.759089577100705,4,2,0,0,1,1,6.475520594952746,1
6.579157475765285,2,0,1,1,0,1,2.261923143078591,0
8.058089413770816,1,3,0,1,0,0,8.956847161780637,1
5.664308742137624,3,2,0,1,1,1,3.526918329720652,1
6.2651577176607,4,1,0,1,0,0,4.037069752024955,0
5.210638684764976,4,2,0,0,1,1,8.976073400113863,1
5.363054262980401,3,0,0,1,0,0,2.8546425540918787,0
6.216916396303045,2,3,1,0,1,1,3.6017326201614948,0
5.097646401484595,1,1,0,1,0,0,2.3608069288877207,0
6.227052960437307,3,1,0,0,0,0,8.004782000941024,1
8.27488161531013,1,2,0,1,1,1,6.240397526971489,1
5.305535392344665,2,2,0,0,0,0,8.285079833512814,0
7.183683388973205,1,1,0,1,0,0,4.999735500089775,1
9.565543934597748,1,0,0,0,0,1,3.650735696130007,0
8.956424144627004,4,0,0,1,1,1,3.873773914416958,1
6.5271875114742866,3,0,0,1,0,0,7.841498669522472,1
9.624027395958235,1,2,0,1,1,0,6.61875664193966,1
6.648232483738624,1,2,0,0,0,0,3.81734379128579,1
5.362577481687812,3,1,0,1,1,0,3.7599075039710605,1
9.970279783840567,3,3,0,1,0,1,2.320476876173691,1
9.350112635945859,2,2,0,0,0,1,8.276607200111297,1
7.329663916505462,3,2,0,0,1,0,6.966342055292939,1
8.33188262096202,1,3,0,1,1,1,5.975111779983163,1
8.35614038928335,4,3,0,0,0,0,7.151903418807005,1
5.972411153652302,2,2,0,1,1,0,5.073488190589922,1
6.000243165768161,3,0,0,1,0,1,6.950315032802569,1
7.3479035167591285,3,1,0,0,1,1,9.362805535498866,1
9.55786570068849,3,1,0,1,0,0,1.6872986110457007,1
5.049968874292854,2,2,1,0,1,0,1.1147869727808013,0
8.912528179746797,2,2,0,0,1,0,2.9216378229642443,1
5.28763391857327,3,0,0,0,0,1,9.826594135090128,1
7.391110574415589,2,0,0,1,0,1,3.049838848686691,0
8.189364165367383,4,2,0,1,1,1,1.8387130194395405,1
8.433796335412325,1,0,0,1,1,1,5.925036935448656,1
5.292396318079557,4,2,1,0,0,1,6.505724546904368,0
7.093018086919841,1,1,0,0,1,1,5.848230187967468,1
7.919186302511623,2,0,1,1,0,1,5.140059130234069,0
5.330227686530034,3,0,0,1,0,0,2.2835644770281998,0
5.675472782976549,2,1,0,0,0,0,7.193239837566718,0
8.318244947520192,4,1,0,0,0,0,7.158786014729996,1
7.608190982953259,4,0,0,0,1,0,5.344753400410497,1
5.809143306341452,2,0,0,1,0,0,5.731641185282234,0
7.676196684573667,3,2,0,0,0,1,2.4138564460690843,1
9.56346186722208,3,0,0,0,0,1,3.0565185616310018,1
5.07793792387682,1,2,0,1,0,0,1.7964432705553004,1
8.213168867429273,4,1,0,1,1,0,9.341547006324438,1
5.368252173026709,1,1,0,1,0,1,2.406909363101751,1
5.032247214823505,2,2,0,0,0,0,7.619011085670597,0
5.753272443303169,1,3,0,1,0,1,6.78047144653262,1
7.114533159269596,3,3,0,1,1,0,9.981716664276199,1
9.011719994909765,4,1,0,1,1,0,6.13846330725404,0
6.408927483022794,3,0,0,0,0,1,9.032611408848151,1
8.128366061943794,1,1,0,1,0,0,3.8744162144277454,1
7.055783189776533,2,3,0,0,0,1,3.0582734473060293,1
6.17165895983004,1,0,0,1,1,0,9.178188161182014,1
7.571235571414293,3,1,0,0,0,0,8.716243886425893,0
8.987322451863117,4,1,0,1,1,0,5.415387563416276,1
9.162461850280721,1,3,0,0,1,1,8.056631986720078,1
9.232597659386183,4,0,0,1,1,1,6.33942319750035,1
6.692789062774898,4,0,1,1,0,1,6.8519293933460474,0
8.967280323578766,1,3,0,1,0,0,2.7020964420917997,1
6.060892275544539,3,3,0,0,1,0,1.0903865922522078,0
8.692125506214417,2,2,1,1,0,1,4.154083085317904,1
9.741922131363083,3,2,0,0,0,0,4.740279100610694,1
5.068719173454786,1,0,0,0,1,1,6.544666647728913,0
7.20181965589399,4,3,0,1,1,0,4.7603890118083845,1
8.238854942070024,3,3,0,0,0,0,7.551625800301585,1
8.508878852437764,2,0,1,1,1,0,1.2490842205147188,0
5.880438791346011,4,2,0,0,0,1,7.999928326006683,1
9.860916376192964,2,0,0,1,0,0,5.050906578000664,1
8.076326839854865,4,1,1,1,0,0,7.673019873185967,0
5.821703006141339,2,3,0,0,1,0,3.650117640960327,1
5.102612558562576,2,3,0,1,1,0,4.9163549832291125,1
8.91632099394888,1,1,0,1,1,0,7.277216713723359,1
5.398523697227295,1,3,0,0,0,1,4.981281863054837,0
5.705254605351183,4,3,1,1,1,0,4.474385720415869,0
7.8741501342784535,1,3,1,0,0,0,7.9020409387361985,0
8.017527517248098,1,2,0,0,0,0,5.641778257713227,1
8.434435592961993,2,1,0,1,0,0,6.825254555850257,1
6.967570063318104,4,3,0,1,0,0,1.918162796435666,1
8.869493344834115,2,3,0,1,1,0,8.785048373406386,1
9.871792998079442,1,3,0,0,0,1,9.46105534160691,1
6.355474715399415,1,1,0,1,0,1,7.314893345401859,0
8.515143082689729,3,3,0,0,0,0,3.121050420579561,0
9.642343261975785,2,3,0,1,1,1,3.055907336696249,1
8.431433813085214,1,3,0,1,1,0,9.96006570006153,1
8.405547493221297,4,2,0,1,1,0,4.107421023015301,1
6.118862845426033,4,1,0,0,0,0,9.170785750436073,0
7.675651001598465,1,2,0,0,0,1,9.466226099241647,1
7.812614218022901,1,1,0,1,1,1,5.306765533492399,1
8.500647812279764,1,0,0,1,1,0,6.786301220090499,1
9.984107249480914,4,1,0,1,0,0,8.177544823136328,1
5.168219112718811,1,2,0,1,0,0,5.88022319248607,1
5.326163306337434,2,1,1,1,1,1,9.673281722784575,0
5.389750347154594,3,3,0,1,1,1,5.356026694752105,1
8.714895672444785,3,2,1,1,1,0,6.854622405077109,1
5.681768975553788,3,2,0,0,0,0,2.6416787017339978,1
8.112259372451726,2,2,0,1,1,1,2.086337091430914,1
6.623344389467292,1,1,0,1,0,1,9.1005081133805,1
7.286599781053555,3,0,0,1,0,1,1.561143834555626,1
6.078315799087069,4,3,0,0,0,1,1.1162866557060775,1
9.330532806522712,1,1,0,1,1,0,3.710583023069413,1
7.930751620815132,4,0,0,0,0,1,1.6476813489864681,0
9.722816317911263,3,3,0,1,1,0,1.467271341119693,1
7.872981248521648,2,2,0,0,0,1,2.0452031398700767,1
5.619540152984733,3,0,0,0,1,1,4.9168799772796214,1
5.854352169192377,3,2,0,0,0,0,8.524528871509448,0
9.945369881839236,1,2,0,1,0,1,1.7702333005875293,1
8.627825986654338,1,2,0,0,0,0,9.640372376610479,1
5.246393750145448,3,1,0,1,1,1,8.022789668073283,1
8.518905025173325,2,3,0,1,0,1,9.527086834890895,1
7.060865234048058,4,3,0,1,0,1,4.859059618518791,1
6.536041934115953,4,3,0,0,1,1,4.798431187445704,1
5.770303968652671,2,3,0,0,0,1,8.227608910844515,1
9.199519772782828,1,3,0,0,0,1,5.107749416565606,1
5.319206894945504,3,1,0,1,0,1,8.815525397657602,0
6.449177311898202,3,1,0,1,0,0,2.3694359277227393,0
6.531914469128521,3,0,0,0,0,0,9.838327505629819,0
5.804526419817502,4,3,0,1,0,0,2.4497747969910355,1
7.540924416434351,2,1,0,1,1,1,3.301502366114092,1
5.058513134054463,2,2,0,1,1,0,8.865502233302966,1
6.504877577052046,3,3,1,1,0,1,4.229280568169492,0
9.66814722016532,3,2,1,0,0,1,2.0510007496293756,1
6.552647846710029,2,1,0,1,1,0,9.763786018490288,1
6.802296935533758,4,0,0,1,1,0,4.156339111876015,1
7.3658252411703575,1,0,0,1,0,1,2.7349275070134897,1
7.808466874257373,3,1,0,1,1,0,7.4034873484446715,1
9.04354322410372,2,2,0,0,1,1,5.230411919966565,1
5.951606115780088,4,2,1,0,0,0,4.73179092715421,0
9.358731885962786,1,1,0,0,1,1,2.873922439003053,1
8.787746785719447,2,2,0,1,0,0,9.47411823818667,1
8.613251673307776,3,3,0,0,0,1,5.06226359360384,1
5.434022868573177,2,3,0,1,0,0,9.088677221418891,1
5.108203449872923,4,2,0,1,1,0,6.080248664325227,1
7.97006350454042,3,1,0,1,0,0,4.656713988910445,1
9.315669812615806,2,0,1,1,0,0,6.362940570833849,0
7.92220732070318,2,0,0,1,1,0,4.128862770547921,1
6.066174327227654,3,0,0,0,0,1,2.3029073082734266,0
5.452599489746066,3,1,0,1,0,1,7.059727614222333,1
8.497982264088675,4,1,0,0,1,0,6.498278227863332,1
8.608851386589048,3,3,0,1,1,0,5.748933671002701,1
5.862658503435544,4,2,0,1,1,0,9.765806887455538,1
5.1409515774826815,2,0,0,1,1,0,2.5342963724506826,1
7.041417566115985,3,2,0,0,1,0,4.859481590765741,0
7.913593510665111,4,2,0,1,0,1,3.96393179851471,1
8.530012047835957,2,1,0,1,0,0,6.848550699742274,0
9.049725045764514,1,1,1,1,0,0,6.228932402493744,0
8.052687136533661,2,2,0,1,0,1,8.800595029447592,1
5.554403042992425,3,0,0,1,0,1,7.9067257124073835,0
8.412908360712073,4,3,0,0,0,1,8.831841283013013,1
9.920883214474411,1,1,0,1,0,1,6.372978292179734,1
9.52792292298702,4,0,0,0,0,0,5.780111251693061,0
9.358344546347563,4,1,0,1,0,1,6.647035689943913,1
6.510850766791704,1,3,0,1,0,1,4.623463849219,1
8.753940882270003,1,3,0,1,1,1,9.840418444977344,1
9.255517229825728,4,3,0,0,0,1,9.764143973661577,1
8.391631023156316,3,2,0,1,0,0,7.969215418798829,1
6.252808782839903,1,2,1,0,1,0,3.3404135096516603,0
9.769169859374792,3,3,0,1,1,1,6.861052379506407,1
7.25409705729338,1,3,0,0,0,1,7.55289463631745,1
5.649027793329397,4,2,0,0,1,1,3.8235780168825815,1
5.54888947528696,1,3,0,1,0,0,6.079185629875444,1
8.23759493649523,4,2,0,1,0,0,1.4484701147919035,1
7.188548232083695,1,3,0,1,1,0,7.19710141461184,1
5.472419375894818,1,3,0,1,0,1,4.580827313287151,1
8.701822860780473,1,3,0,0,0,0,7.13352322846862,1
8.996625836293099,2,2,1,0,1,0,9.08365225357579,1
8.627078153932256,1,3,0,1,0,1,7.86477658324998,1
6.011304388420065,2,2,0,1,0,1,7.376274225432391,1
8.448877279980348,3,0,0,0,0,0,7.763061471639769,0
5.0536140144719255,3,0,0,1,0,0,5.947765806419263,0
6.525560698392046,1,2,0,0,0,1,5.275081994964261,1
6.994107657037718,3,3,0,0,0,0,5.0729810027732904,1
9.176234744427507,1,1,0,1,0,0,9.344252562061442,1
6.951971865347021,2,1,0,0,1,1,4.196849657611873,1
5.056347230946992,3,3,0,1,1,1,7.499148938201447,1
6.761732059140047,4,1,0,1,0,0,4.2696255264034875,1
7.494620491796436,1,2,0,0,0,1,8.9027456666462,1
9.745023933363868,1,2,0,1,1,0,7.786539087647207,1
9.705171518947724,3,3,0,1,1,0,4.644745928481129,1
5.904370191107057,3,1,0,1,0,1,9.906108822748351,1
5.925732708697257,3,0,1,1,1,1,3.3512169958689557,0
5.816907282322752,1,3,0,1,1,0,1.1861004028770128,1
8.944609662070516,4,0,0,1,1,0,4.773302725554126,1
5.030110201842032,1,3,0,1,0,0,5.127487661603205,1
5.635885990959387,1,0,0,0,0,0,1.6931542965818438,0
7.689798158220495,2,1,0,0,0,1,5.338193375004315,0
6.237810334433828,1,2,1,0,0,0,6.076476125860668,0
5.46178229119631,1,1,0,0,0,1,4.612347442706646,1
6.799390061669172,1,0,0,1,1,0,5.008052894000772,1
6.371038025301224,4,0,1,0,0,1,3.928668482829746,0
7.555521532571422,3,3,0,0,1,1,7.005257073386116,1
9.89616796915098,1,0,0,1,0,0,2.3187383633574288,0
5.621523184074592,2,2,0,0,0,0,2.6954409792042306,0
6.863633524170472,2,2,0,1,0,1,6.874561811133709,1
9.659925089362373,3,1,0,1,1,1,5.35067915502083,1
9.384365217469114,2,2,0,1,0,1,9.5613810049059,1
6.971355173921403,2,2,0,0,1,0,6.153922366798913,1
8.494766322598682,4,3,0,0,1,0,5.2478781531677665,1
5.439285067906728,1,3,0,0,0,1,4.841874244284872,1
8.562705277718075,1,0,0,1,0,1,6.056269102991273,1
9.864288647423708,1,1,0,1,0,1,1.7134235269473097,1
7.687440764170958,1,3,0,1,0,0,7.933947308682567,1
7.492451135172072,1,3,0,0,1,1,9.05204151202109,1
5.936593098509552,2,3,0,0,0,1,5.613173678543618,1
8.16894099453646,4,0,0,1,0,0,9.896798490911486,1
7.952186403894574,1,2,0,0,1,0,1.7023820400678829,1
8.259665297378753,2,1,0,0,1,1,6.6343281230965,1
5.130416433423609,3,2,1,1,0,1,8.503901754721745,0
7.743617441745368,2,3,1,0,1,1,4.249323099756088,0
7.974674217486865,4,3,0,1,1,0,5.932641482801653,1
6.037650677064011,1,3,0,0,1,0,1.6182212653199182,1
6.04166428744268,1,3,0,0,1,0,8.128007042271875,0
6.381090842554749,1,2,0,0,1,1,6.210733559977942,1
8.558607958636188,4,3,1,0,0,0,2.5124162376749686,0
8.031330317661858,3,1,0,1,1,0,3.494582280165497,1
9.228813230589022,3,3,0,0,0,0,1.117569007908348,1
6.478292859215491,2,1,0,1,1,1,4.088876466488516,1
9.560340299441592,2,0,0,1,1,0,2.780023991029722,1
8.718530809916793,1,1,0,1,0,0,6.768365111131816,1
6.975058350068485,1,0,0,0,0,0,4.878412301334634,0
5.47631032812728,1,0,0,1,0,0,3.9228546594536935,0
6.284918312437412,2,1,0,1,0,1,5.893042170949872,1
9.78384108607425,1,0,0,0,1,0,4.663700593789416,1
6.551816879420397,2,2,0,1,0,0,6.686504200372436,0
6.649504800745323,2,1,0,1,0,0,8.87718359566491,1
5.947944655488585,4,2,0,0,1,0,4.956495722638522,1
9.034253005693827,1,2,0,0,1,1,6.82866459776722,1
6.378221151211386,1,0,0,0,1,1,8.263556119357789,1
6.6512912418442784,2,2,0,0,0,1,7.610560945471302,1
7.071740542158134,2,3,0,0,0,0,5.100362259542477,1
7.168641398873048,2,0,1,1,0,0,2.7481259862439122,0
7.056703952075108,4,2,0,0,0,1,4.671287313340528,1
7.518718476873643,4,0,0,0,0,1,9.860045181157057,1
9.072564398082015,2,2,0,1,1,1,8.453733311504074,1
9.09642520371011,4,0,0,0,0,0,8.973717445802649,1
8.991565668816735,4,0,0,1,1,1,4.872456324481957,1
5.505624195582437,3,3,0,1,1,0,4.825307036969183,1
8.998394016374071,1,1,0,1,1,0,5.4573847578155465,0
5.601258867432884,2,0,0,1,0,0,4.183869386307637,0
5.62361885026129,3,3,0,0,1,1,5.559288107375142,1
9.739313858174803,3,0,0,0,1,1,4.222594181758854,1
9.096989223527707,4,3,0,1,0,0,7.47900841021133,1
7.762052334340043,2,1,1,1,1,1,2.5490173184011233,0
9.374851022389311,4,1,0,1,1,1,1.5726592591644617,1
9.946823212759314,3,3,1,0,0,0,6.7889512770542675,0
8.053210333158887,3,3,1,0,0,1,2.077032071918791,0
8.06449218490759,3,0,0,1,0,0,2.2285995324302164,1
8.77213514579964,1,0,0,0,1,0,9.208715110671754,1
6.160694761826663,2,3,0,0,1,0,2.1824903243778686,1
5.835624307593997,1,2,0,0,0,0,9.46048692900836,1
8.797903750075363,3,2,1,1,1,1,6.756623500686784,1
6.724523974970511,3,3,0,0,0,1,6.248948917327583,1
5.67535178152967,3,1,0,0,1,1,8.416746019333914,0
6.574388629588749,1,0,0,1,0,1,9.766605367502564,1
6.793184339372877,4,3,0,0,1,1,4.142756985265139,1
9.826138297528454,2,2,0,1,0,0,8.813053563560942,1
8.489798555439616,4,2,0,0,1,0,6.547990282536139,1
7.654281586998669,4,0,0,0,0,1,2.3253755591993315,0
9.844365693413025,3,1,0,1,0,1,1.8844381312545444,1
9.515698702370903,1,1,0,1,1,0,1.3448456976103094,1
7.560004283070798,4,3,1,1,0,1,6.194491015404953,0
9.528398176884902,1,3,1,1,0,0,3.467276179421355,0
7.021523290313283,1,2,0,0,1,1,7.87062493230657,1
6.1521033267831235,1,3,0,1,0,0,5.73597175139117,1
6.1633908841104255,2,1,0,1,0,1,1.8524775817238148,1
8.311577622210633,4,2,0,0,0,1,8.91080393730606,1
7.505351603536385,3,2,0,1,0,1,8.910414810737823,1
8.294754235027234,3,1,0,1,1,0,7.361948147586555,1
8.430379821310849,2,0,0,0,1,1,3.7628018330431146,1
5.111614364488588,4,3,0,1,0,0,5.4291045745482736,0
5.270197961739512,3,3,0,1,0,0,6.626922830432106,0
7.6633886329562495,1,2,0,1,1,0,7.880243905224366,1
5.955177388800385,3,2,0,0,0,0,6.506853125287167,1
8.162668844022198,4,3,0,0,0,0,1.0060233175680828,0
7.76092869585324,1,0,0,1,0,1,4.938613731066795,0
7.928801791854456,2,3,0,1,0,0,9.594025663215964,1
6.5122768991550535,3,2,0,1,1,0,6.216218063416502,1
8.199217531389483,3,0,1,1,0,1,1.4059760337506808,0
9.147463182425115,2,0,0,1,0,1,6.811206403200361,1
9.990356267961186,4,0,0,0,1,0,8.289809843531522,0
9.192221930861072,1,1,0,0,1,0,9.683165421568042,1
7.787493798399737,3,2,0,0,1,1,8.17839410882226,1
5.967147958399782,4,2,0,0,0,0,8.177633133509442,1
8.407229380599105,1,2,0,0,1,1,2.772030471775266,1
9.688268927789892,3,0,0,1,0,1,6.5489545707576005,1
6.059332698661512,4,1,0,0,0,0,7.3576749533429195,0
6.279978102632885,4,2,0,1,1,0,3.014271265861952,1
5.745042717058256,2,2,0,1,1,1,2.258886636626924,1
8.683608218132008,3,2,0,1,1,0,3.59801879205084,1
7.032807517118297,1,3,0,1,0,1,2.414061082299895,0
5.31347819443192,3,3,0,1,0,0,7.009933493747995,1
9.374749957451401,2,1,0,1,1,0,4.785169219092543,1
7.788359523512833,1,3,0,1,0,1,1.7395700454651586,1
6.655471460001779,4,0,0,1,0,0,1.6693327941974119,1
6.719914880305485,2,1,0,1,1,1,9.884378916780426,1
6.451256100954534,1,1,0,0,0,1,1.8747835359271205,0
7.277400861963209,1,3,0,1,1,1,2.237400676480344,1
6.685208442440725,3,0,0,0,1,0,1.438798330517094,0
7.739731520353047,4,3,0,1,1,0,5.6095281258110035,1
8.867586261356472,2,1,0,1,0,0,8.041922439349397,1
8.372306417221868,4,0,0,1,0,1,8.360483812901427,1
6.472284463770586,2,1,0,0,0,0,4.671850525956984,0
7.643705057698896,3,3,0,1,1,0,7.597586413258749,1
9.200630799561253,1,1,0,0,0,1,9.636993486878962,1
5.341031173713628,3,3,0,1,0,1,8.383328295055522,0
5.391486334934524,2,1,1,1,1,1,7.437879257321928,0
7.780850340248767,4,2,0,1,0,1,7.937314462238453,1
8.195575641949016,1,0,0,0,0,0,7.478948984353389,0
6.05706507887952,2,0,1,0,1,0,6.241133765984105,0
8.726100633457591,1,2,0,1,0,0,3.56751239824787,1
8.231316885203636,1,1,0,0,0,0,9.500622026942294,1
9.616446341181433,3,3,0,0,0,1,2.257909698717694,1
5.844771009292684,2,2,0,1,1,0,2.7173600890680536,0
8.756871326790053,4,2,1,1,0,0,5.915790869098486,0
5.4182154529163356,3,1,0,0,1,0,3.4487056161855185,0
7.826462047589487,3,1,0,1,0,1,2.31422850126698,0
7.759475697495729,3,0,0,1,0,0,6.639312928048565,1
6.941925223233703,2,2,0,1,0,1,2.2530837685063805,1
9.222855738342837,2,1,0,1,0,0,5.173321445025981,1
5.021853223930061,1,0,0,1,1,0,4.567268075733549,0
7.600897009492604,1,3,0,1,0,0,1.5142770014088156,1
6.085767749175937,1,1,0,1,1,1,4.801824194657442,0
8.717493095582164,1,0,0,0,1,0,5.6870555429138685,0
